_id,issue_type,priority,components
58c8d9b81cf3f06cf159023a,New Feature,Minor,"['Ant', 'Core']"
58c8d9bc1cf3f06cf1590250,Improvement,Minor,['Ant']
58c8d9bf1cf3f06cf1590260,Improvement,Minor,['Ant']
58c8d9c21cf3f06cf1590266,Improvement,Minor,['Documentation']
58c8d9c51cf3f06cf159026e,Improvement,Blocker,['Core']
58c8d9c71cf3f06cf159028e,Improvement,Minor,['Core']
58c8d9ca1cf3f06cf15902ab,Bug,Major,['Core']
58c8d9ce1cf3f06cf15902d1,Improvement,Minor,['Documentation']
58c8d9d21cf3f06cf1590302,Bug,Critical,['Core']
58c8d9d51cf3f06cf159032b,Bug,Major,['Core']
58c8d9d81cf3f06cf159034d,Bug,Minor,['Core']
58c8d9e01cf3f06cf1590395,Improvement,Major,['Ant']
58c8d9e41cf3f06cf15903e2,Improvement,Trivial,['Documentation']
58c8d9e71cf3f06cf1590409,Bug,Minor,['Documentation']
58c8d9eb1cf3f06cf1590430,Task,Trivial,['Core']
58c8da041cf3f06cf159046c,Improvement,Trivial,[]
58c8da091cf3f06cf15904a0,Bug,Major,['Ant']
58c8da0e1cf3f06cf15904d0,Wish,Minor,['Core']
58c8da111cf3f06cf15904eb,Improvement,Minor,['Ant']
58c8da151cf3f06cf1590516,Improvement,Major,[]
58c8da1a1cf3f06cf159054b,Bug,Major,['Ant']
58c8da1f1cf3f06cf1590567,Bug,Critical,['Core']
58c8da231cf3f06cf1590590,Improvement,Major,['Ant']
58c8da271cf3f06cf15905b9,Improvement,Minor,[]
58c8da2c1cf3f06cf15905f7,Bug,Critical,"['Ant', 'Core']"
58c8da2e1cf3f06cf159060e,Bug,Major,[]
58c8da311cf3f06cf159061d,New Feature,Major,[]
58c8da351cf3f06cf1590639,Improvement,Major,['Core']
58c8da381cf3f06cf159064d,New Feature,Major,['Ant']
58c8da3d1cf3f06cf1590673,Bug,Major,['Documentation']
58c8da401cf3f06cf159068d,New Feature,Major,['Ant']
58c8da451cf3f06cf15906b5,Bug,Minor,['Ant']
58c8da491cf3f06cf15906e8,Improvement,Minor,[]
58c8da4e1cf3f06cf1590724,Improvement,Major,['Core']
58c8da511cf3f06cf1590745,Bug,Blocker,[]
58c8da541cf3f06cf1590754,Bug,Major,['Documentation']
58c8da581cf3f06cf1590776,Bug,Major,['Maven Compatibility']
58c8da5b1cf3f06cf159078b,Improvement,Trivial,['Core']
58c8da5e1cf3f06cf15907b1,Bug,Critical,['Core']
58c8da631cf3f06cf15907d1,Improvement,Major,['Documentation']
58c8da6d1cf3f06cf15907fb,Improvement,Major,['Core']
58c8da731cf3f06cf159083c,Improvement,Minor,['Core']
58c8da771cf3f06cf159085f,Improvement,Major,[]
58c8da7b1cf3f06cf1590886,Bug,Critical,['Core']
58c8da7e1cf3f06cf159089f,Improvement,Major,['Core']
58c8da811cf3f06cf15908ad,Improvement,Major,['Core']
58c8da841cf3f06cf15908bf,Improvement,Major,['Documentation']
58c8da891cf3f06cf15908e5,Bug,Major,[]
58c8da8d1cf3f06cf1590925,Bug,Minor,[]
58c8da921cf3f06cf159095e,Improvement,Major,[]
58c8da951cf3f06cf1590983,Bug,Major,[]
58c8da9a1cf3f06cf15909a7,Bug,Major,['Core']
58c8da9e1cf3f06cf15909d6,Bug,Critical,['Core']
58c8daa21cf3f06cf1590a0e,Improvement,Major,"['Ant', 'Core']"
58c8daa51cf3f06cf1590a1a,Task,Major,[]
58c8daa91cf3f06cf1590a43,Improvement,Major,['Core']
58c8daae1cf3f06cf1590a5e,New Feature,Major,[]
58c8dab11cf3f06cf1590a6c,Improvement,Major,['Core']
58c8dab51cf3f06cf1590a92,Improvement,Major,['Ant']
58c8dab91cf3f06cf1590aa7,Bug,Major,['Core']
58c8dabc1cf3f06cf1590ad3,Improvement,Major,[]
58c8dac01cf3f06cf1590b04,Bug,Major,['Ant']
58c8dac31cf3f06cf1590b28,Bug,Major,[]
58c8dac71cf3f06cf1590b44,Bug,Major,['Core']
58c8dacf1cf3f06cf1590b90,Bug,Major,[]
58c8dad41cf3f06cf1590c15,New Feature,Major,[]
58c8dad81cf3f06cf1590c37,Bug,Major,[]
58c8dadc1cf3f06cf1590c6a,Improvement,Major,['Core']
58c8dadf1cf3f06cf1590c89,Bug,Major,['Core']
58c8dae31cf3f06cf1590cc3,Bug,Minor,['Ant']
58c8dae71cf3f06cf1590d01,Bug,Major,['Core']
58c8daea1cf3f06cf1590d12,Bug,Minor,['Core']
58c8daef1cf3f06cf1590d38,Bug,Major,['Core']
58c8daf21cf3f06cf1590d68,Bug,Major,['Maven Compatibility']
58c8daf51cf3f06cf1590d8b,Bug,Major,[]
58c8daf81cf3f06cf1590da3,Improvement,Major,['Core']
58c8dafb1cf3f06cf1590dc2,Bug,Major,['Core']
58c8dafe1cf3f06cf1590de4,Bug,Major,['Core']
58c8db001cf3f06cf1590e08,Improvement,Major,['Ant']
58c8db031cf3f06cf1590e1d,Bug,Major,['Documentation']
58c8db081cf3f06cf1590e6c,Bug,Major,['Ant']
58c8db0b1cf3f06cf1590e84,Bug,Minor,['Core']
58c8db0e1cf3f06cf1590e9e,Bug,Minor,[]
58c8db121cf3f06cf1590ec1,Bug,Major,['Core']
58c8db151cf3f06cf1590eef,Bug,Major,['Ant']
58c8db181cf3f06cf1590f05,Improvement,Minor,['Documentation']
58c8db1b1cf3f06cf1590f24,Improvement,Minor,[]
58c8db221cf3f06cf1590f89,Bug,Major,['Maven Compatibility']
58c8db251cf3f06cf1590fa8,Bug,Minor,"['Ant', 'Maven Compatibility']"
58c8db281cf3f06cf1590fc7,Bug,Major,['Core']
58c8db2c1cf3f06cf1590ffb,New Feature,Major,[]
58c8db301cf3f06cf1591022,Improvement,Major,[]
58c8db321cf3f06cf1591034,Bug,Critical,['Ant']
58c8db371cf3f06cf159108e,Improvement,Major,['Core']
58c8db3c1cf3f06cf15910b2,Bug,Major,['Maven Compatibility']
58c8db3e1cf3f06cf15910d1,Bug,Minor,['Core']
58bfd1bd0ccb2667fe273dc8,Bug,Critical,['server']
58bfd1c30ccb2667fe273e18,Wish,Trivial,[]
58bfd1c60ccb2667fe273e44,Bug,Minor,[]
58bfd1cb0ccb2667fe273e69,Bug,Major,['c client']
58bfd1d30ccb2667fe273eea,Bug,Minor,"['security', 'server']"
58bfd1db0ccb2667fe273fe2,Improvement,Minor,['scripts']
58bfd1e70ccb2667fe274193,Bug,Major,['server']
58bfd1ec0ccb2667fe2741d7,Bug,Major,['documentation']
58bfd1f30ccb2667fe274252,Bug,Major,['server']
58bfd2000ccb2667fe27440d,Improvement,Major,['contrib']
58bfd20a0ccb2667fe274526,Bug,Major,['c client']
58bfd2290ccb2667fe274908,Bug,Major,['java client']
58bfd2360ccb2667fe274b53,Bug,Major,['java client']
58bfd24a0ccb2667fe274c97,Improvement,Major,['server']
58bfd2500ccb2667fe274d91,Bug,Major,['recipes']
58bfd2560ccb2667fe274e51,Bug,Minor,['c client']
58bfd25d0ccb2667fe274ec8,Bug,Major,['java client']
58bfd2740ccb2667fe274f37,Improvement,Major,['documentation']
58bfd27e0ccb2667fe275039,Improvement,Trivial,"['leaderElection', 'quorum', 'server']"
58bfd2830ccb2667fe27514e,Bug,Minor,['server']
58bfd28d0ccb2667fe2752d3,Bug,Blocker,['build']
58bfd2990ccb2667fe2753ee,Bug,Major,['jmx']
58bfd2a20ccb2667fe275537,Bug,Major,[]
58bfd2a80ccb2667fe27563c,Bug,Minor,['scripts']
58bfd2b00ccb2667fe275752,Bug,Trivial,[]
58bfd2b90ccb2667fe275894,Bug,Critical,"['build', 'c client']"
58bfd2c30ccb2667fe2759df,Bug,Major,['server']
58bfd2c90ccb2667fe275a9b,Bug,Major,['tests']
58bfd2d30ccb2667fe275bcb,Bug,Major,"['documentation', 'build']"
58bfd2de0ccb2667fe275cdf,Bug,Major,['server']
58bfd2e50ccb2667fe275d8a,Bug,Minor,[]
58bfd2ec0ccb2667fe275dfc,Improvement,Major,['server']
58bfd2f10ccb2667fe275e60,Bug,Minor,['c client']
58bfd2fb0ccb2667fe275faf,Bug,Critical,['server']
58bfd3030ccb2667fe276023,Bug,Major,['contrib']
58bfd30c0ccb2667fe2760dd,New Feature,Minor,['java client']
58bfd3110ccb2667fe2761d3,Bug,Major,['server']
58bfd3220ccb2667fe27634f,Bug,Major,['documentation']
58bfd3280ccb2667fe276394,Bug,Critical,[]
58bfd3300ccb2667fe2763d5,Bug,Major,['server']
58bfd33a0ccb2667fe276492,Improvement,Blocker,['build']
58bfd33d0ccb2667fe2764d7,Improvement,Major,['quorum']
58bfd3410ccb2667fe2764f7,Test,Major,"['tests', 'quorum']"
58bfd3450ccb2667fe27654e,Test,Major,"['server', 'tests']"
58bfd3590ccb2667fe27671d,Bug,Major,['quorum']
58bfd3610ccb2667fe2767ef,Test,Major,"['tests', 'server']"
58bfd3740ccb2667fe276a53,Bug,Minor,['server']
58bfd37a0ccb2667fe276b3c,Improvement,Trivial,[]
58bfd3840ccb2667fe276c9e,Task,Critical,"['security', 'quorum']"
58bfd3960ccb2667fe276f1a,Bug,Major,['server']
58bfd3a00ccb2667fe277134,Improvement,Minor,['server']
58bfd3af0ccb2667fe27737a,Bug,Major,['jmx']
58bfd3b90ccb2667fe277552,Bug,Major,['documentation']
58bfd3c00ccb2667fe2775cd,Bug,Major,['java client']
58bfd3c70ccb2667fe27765d,Bug,Major,['server']
58bfd3e30ccb2667fe27782b,Bug,Major,['server']
58bfcb070ccb2667fe26a658,Bug,Major,['documentation']
58bfcb0c0ccb2667fe26a6ad,Bug,Critical,['build']
58bfcb150ccb2667fe26a776,Bug,Trivial,[]
58bfcb1c0ccb2667fe26a7ec,Bug,Major,['documentation']
58bfcb210ccb2667fe26a865,Improvement,Major,"['java client', 'server']"
58bfcb260ccb2667fe26a8d7,Improvement,Major,[]
58bfcb2d0ccb2667fe26a944,Bug,Minor,['documentation']
58bfcb3a0ccb2667fe26aa50,Bug,Major,"['java client', 'server']"
58bfcb460ccb2667fe26ab47,Bug,Minor,['server']
58bfcb4e0ccb2667fe26ac44,Bug,Major,['c client']
58bfcb5d0ccb2667fe26acd3,Bug,Major,['c client']
58bfcb630ccb2667fe26ad4f,Bug,Blocker,[]
58bfcb720ccb2667fe26ade2,Bug,Minor,['server']
58bfcb780ccb2667fe26ae5f,Bug,Major,[]
58bfcbc80ccb2667fe26b562,Improvement,Major,['server']
58bfcbdd0ccb2667fe26b6f9,Bug,Critical,['server']
58bfcc810ccb2667fe26c412,Bug,Major,"['java client', 'c client']"
58bfcc9f0ccb2667fe26c5cc,Improvement,Trivial,"['java client', 'c client', 'tests', 'documentation', 'server']"
58bfccb00ccb2667fe26c67a,Bug,Major,['server']
58bfccb40ccb2667fe26c69b,Sub-task,Major,"['contrib-hedwig', 'contrib-bookkeeper']"
58bfccba0ccb2667fe26c6d0,Bug,Major,['scripts']
58bfccbf0ccb2667fe26c737,New Feature,Major,['server']
58bfccc30ccb2667fe26c789,Bug,Critical,['quorum']
58bfccc90ccb2667fe26c7ce,Bug,Major,"['leaderElection', 'server']"
58bfccd40ccb2667fe26c840,Bug,Major,['server']
58bfccdc0ccb2667fe26c8d2,Improvement,Major,['build']
58bfcce00ccb2667fe26c929,Sub-task,Major,[]
58bfcce50ccb2667fe26c969,Sub-task,Major,[]
58bfcced0ccb2667fe26ca29,Sub-task,Major,[]
58bfccf30ccb2667fe26ca8e,Wish,Major,[]
58bfcb080ccb2667fe26a665,Test,Major,"['java client', 'c client']"
58bfcb0d0ccb2667fe26a6be,Improvement,Major,"['jmx', 'documentation']"
58bfcb170ccb2667fe26a79a,Bug,Major,['documentation']
58bfcb1d0ccb2667fe26a7fc,Bug,Major,['java client']
58bfcb210ccb2667fe26a873,Improvement,Minor,['c client']
58bfcb280ccb2667fe26a8f7,New Feature,Major,['jmx']
58bfcb2e0ccb2667fe26a94f,Improvement,Minor,"['java client', 'c client', 'server']"
58bfcb340ccb2667fe26a9dd,Improvement,Major,[]
58bfcb3c0ccb2667fe26aa78,Improvement,Minor,['c client']
58bfcb480ccb2667fe26ab6f,Improvement,Major,"['c client', 'contrib-zkfuse']"
58bfcb510ccb2667fe26ac9e,Bug,Major,['jmx']
58bfcb5e0ccb2667fe26acf2,Bug,Major,['scripts']
58bfcb620ccb2667fe26ad41,Bug,Major,['contrib-bookkeeper']
58bfcb700ccb2667fe26adc4,Improvement,Minor,['documentation']
58bfcb760ccb2667fe26ae34,Improvement,Major,['build']
58bfcbb40ccb2667fe26b390,Bug,Major,['server']
58bfcbd90ccb2667fe26b6ac,Improvement,Minor,['quorum']
58bfcc530ccb2667fe26c2a6,New Feature,Minor,['contrib-bookkeeper']
58bfcc9b0ccb2667fe26c583,Improvement,Major,['server']
58bfccac0ccb2667fe26c632,Bug,Major,['server']
58bfccb20ccb2667fe26c695,Bug,Minor,['c client']
58bfccb80ccb2667fe26c6c6,Bug,Major,"['java client', 'server']"
58bfccbe0ccb2667fe26c72d,Improvement,Minor,['scripts']
58bfccc30ccb2667fe26c78e,Wish,Major,['server']
58bfcccc0ccb2667fe26c7e2,Improvement,Trivial,['documentation']
58bfccd70ccb2667fe26c869,Wish,Major,['c client']
58bfcce40ccb2667fe26c966,Sub-task,Major,[]
58bfccec0ccb2667fe26ca1e,Sub-task,Major,[]
58bfccf10ccb2667fe26ca73,Bug,Major,[]
58bfccf50ccb2667fe26ca9f,Bug,Major,['java client']
58bfcd050ccb2667fe26cbe9,Bug,Critical,['java client']
58bfcd120ccb2667fe26cdf8,Bug,Critical,['java client']
58bfcd1e0ccb2667fe26cfda,Bug,Major,['server']
58bfcd220ccb2667fe26d082,Bug,Blocker,['build']
58bfcd330ccb2667fe26d1f6,Bug,Blocker,[]
58bfcd420ccb2667fe26d389,Improvement,Minor,['build']
58bfcd4d0ccb2667fe26d4cf,Bug,Blocker,['scripts']
58bfcd5e0ccb2667fe26d6d3,Bug,Minor,['contrib-bindings']
58bfcd680ccb2667fe26d803,Bug,Critical,['server']
58bfcd010ccb2667fe26cb77,Bug,Major,['server']
58bfcd140ccb2667fe26ce1c,Bug,Critical,['c client']
58bfcd1f0ccb2667fe26d032,Sub-task,Major,['tests']
58bfcd280ccb2667fe26d18d,Bug,Major,[]
58bfcd390ccb2667fe26d2a7,Bug,Major,['scripts']
58bfcd460ccb2667fe26d3f2,Bug,Major,['server']
58bfcd520ccb2667fe26d580,Bug,Major,['server']
58bfcd590ccb2667fe26d67c,Bug,Major,['server']
58bfcd660ccb2667fe26d7cf,Improvement,Minor,[]
58bfcd730ccb2667fe26da83,Improvement,Minor,['server']
58bfcd850ccb2667fe26dc83,Bug,Minor,['c client']
58bfcd990ccb2667fe26de85,Bug,Blocker,['c client']
58bfcdab0ccb2667fe26e0ad,Bug,Major,['scripts']
58bfcdbf0ccb2667fe26e2e3,Bug,Minor,['recipes']
58bfcdc60ccb2667fe26e34c,Improvement,Minor,['server']
58bfcdcd0ccb2667fe26e451,Bug,Minor,['c client']
58bfcdd20ccb2667fe26e4a1,Bug,Major,['server']
58bfcdd80ccb2667fe26e575,Bug,Trivial,['recipes']
58bfcdde0ccb2667fe26e614,Bug,Trivial,['contrib']
58bfcde50ccb2667fe26e697,Bug,Major,['c client']
58bfcded0ccb2667fe26e71b,Bug,Major,['server']
58bfcdf30ccb2667fe26e7bd,Improvement,Major,[]
58bfcdfa0ccb2667fe26e854,Bug,Major,['recipes']
58bfce000ccb2667fe26e8d5,Bug,Minor,['scripts']
58bfce070ccb2667fe26e957,Bug,Critical,['server']
58bfce0e0ccb2667fe26e9a9,Bug,Minor,['java client']
58bfce140ccb2667fe26ea2b,Bug,Major,['c client']
58bfce180ccb2667fe26ea5f,New Feature,Major,['c client']
58bfce1d0ccb2667fe26eae9,Improvement,Minor,[]
58bfce240ccb2667fe26eb7d,Bug,Major,['server']
58bfce2c0ccb2667fe26ec07,Bug,Minor,['scripts']
58bfce310ccb2667fe26ec79,Bug,Critical,['leaderElection']
58bfce3b0ccb2667fe26ed71,Bug,Critical,['server']
58bfce410ccb2667fe26edc3,Improvement,Major,"['java client', 'scripts']"
58bfce460ccb2667fe26edfb,Test,Major,['leaderElection']
58bfce4c0ccb2667fe26ee60,Improvement,Major,['server']
58bfce540ccb2667fe26ef31,Bug,Major,['scripts']
58bfce580ccb2667fe26ef98,Bug,Major,['c client']
58bfce610ccb2667fe26f01b,Bug,Major,['documentation']
58bfce710ccb2667fe26f0a5,Bug,Major,[]
58bfce750ccb2667fe26f0cc,Bug,Major,"['tests', 'server']"
58bfce7a0ccb2667fe26f114,Bug,Major,"['java client', 'documentation']"
58bfce800ccb2667fe26f14e,New Feature,Major,['server']
58bfce8a0ccb2667fe26f1e4,Bug,Major,[]
58bfceaf0ccb2667fe26f54f,Sub-task,Trivial,[]
58bfceb50ccb2667fe26f5e3,Improvement,Minor,['java client']
58bfceb80ccb2667fe26f625,Bug,Major,['server']
58bfcec00ccb2667fe26f760,Bug,Critical,['quorum']
58bfcecb0ccb2667fe26f8ac,Bug,Major,['c client']
58bfced10ccb2667fe26f8d6,Improvement,Minor,['contrib-bindings']
58bfcedd0ccb2667fe26f9de,Bug,Major,[]
58bfcee30ccb2667fe26fa69,Bug,Major,['server']
58bfcee70ccb2667fe26faa9,Bug,Major,['java client']
58bfceed0ccb2667fe26fb2d,Bug,Major,['c client']
58bfceff0ccb2667fe26fc34,Bug,Major,"['java client', 'c client']"
58bfcf090ccb2667fe26fca4,Improvement,Major,"['jmx', 'server']"
58bfcf0e0ccb2667fe26fcd3,Task,Blocker,['server']
58bfcf1c0ccb2667fe26fdec,Bug,Critical,['server']
58bfcf220ccb2667fe26fe30,Improvement,Major,[]
58bfcd760ccb2667fe26dab3,Sub-task,Major,['server']
58bfcd880ccb2667fe26dd01,New Feature,Minor,['c client']
58bfcd9b0ccb2667fe26dec2,Bug,Minor,[]
58bfcdad0ccb2667fe26e0ee,Bug,Minor,"['scripts', 'documentation']"
58bfcdc10ccb2667fe26e2fd,Bug,Blocker,['build']
58bfcdc70ccb2667fe26e363,Bug,Major,['scripts']
58bfcdcf0ccb2667fe26e481,Bug,Minor,['c client']
58bfcdd70ccb2667fe26e54d,Bug,Major,['documentation']
58bfcddf0ccb2667fe26e628,Improvement,Trivial,"['tests', 'server']"
58bfcde40ccb2667fe26e68e,Improvement,Trivial,['server']
58bfcdeb0ccb2667fe26e6fd,Bug,Major,['c client']
58bfcdef0ccb2667fe26e756,Bug,Major,[]
58bfcdf40ccb2667fe26e7ef,Improvement,Major,"['scripts', 'server']"
58bfcdf90ccb2667fe26e842,Bug,Major,['tests']
58bfcdfe0ccb2667fe26e88b,Improvement,Major,[]
58bfce040ccb2667fe26e90f,Bug,Minor,"['build', 'tests']"
58bfce0b0ccb2667fe26e98d,Improvement,Major,['tests']
58bfce110ccb2667fe26e9e5,Improvement,Major,['server']
58bfce150ccb2667fe26ea3a,Bug,Major,[]
58bfce1b0ccb2667fe26eaa9,Bug,Major,['contrib-bindings']
58bfce210ccb2667fe26eb42,Bug,Minor,['documentation']
58bfce250ccb2667fe26eb81,Bug,Major,['contrib-bindings']
58bfce2b0ccb2667fe26ebfb,Bug,Minor,['jute']
58bfce2f0ccb2667fe26ec72,Improvement,Major,['server']
58bfce360ccb2667fe26ed1c,Improvement,Major,"['leaderElection', 'quorum', 'server']"
58bfce3e0ccb2667fe26ed8a,Improvement,Minor,['tests']
58bfce440ccb2667fe26edd5,Improvement,Major,['c client']
58bfce4a0ccb2667fe26ee3a,Improvement,Major,[]
58bfce530ccb2667fe26ef2e,Bug,Major,[]
58bfce5c0ccb2667fe26efd1,Improvement,Minor,['server']
58bfce640ccb2667fe26f052,Improvement,Major,[]
58bfce730ccb2667fe26f0bb,Bug,Major,['c client']
58bfce790ccb2667fe26f102,Improvement,Minor,['java client']
58bfce7d0ccb2667fe26f137,Improvement,Major,"['java client', 'c client', 'server']"
58bfce840ccb2667fe26f198,Sub-task,Minor,['quorum']
58bfce890ccb2667fe26f1d9,Improvement,Minor,[]
58bfce8e0ccb2667fe26f21e,Improvement,Critical,['quorum']
58bfcead0ccb2667fe26f547,Sub-task,Minor,[]
58bfceb50ccb2667fe26f5e2,Improvement,Minor,['java client']
58bfcec20ccb2667fe26f7de,Improvement,Minor,['server']
58bfcecc0ccb2667fe26f8ad,New Feature,Major,"['java client', 'scripts']"
58bfced00ccb2667fe26f8ce,Improvement,Major,"['java client', 'c client']"
58bfced90ccb2667fe26f903,Improvement,Major,['c client']
58bfcedf0ccb2667fe26f9e8,Bug,Minor,[]
58bfcee40ccb2667fe26fa70,Bug,Major,[]
58bfcee90ccb2667fe26fac7,Improvement,Major,['quorum']
58bfcef00ccb2667fe26fb45,Bug,Major,[]
58bfcef30ccb2667fe26fb8e,Bug,Major,['documentation']
58bfcefe0ccb2667fe26fc31,Bug,Major,[]
58bfcf030ccb2667fe26fc4e,Bug,Major,[]
58bfcf0c0ccb2667fe26fcc2,Bug,Trivial,[]
58bfcf110ccb2667fe26fd3f,Bug,Major,['java client']
58bfcf160ccb2667fe26fd86,Bug,Major,[]
58bfcf1e0ccb2667fe26fe01,Bug,Major,['c client']
58bfcf230ccb2667fe26fe48,Bug,Blocker,['quorum']
58bfcf2c0ccb2667fe26ff86,Improvement,Major,['quorum']
58bfcf310ccb2667fe270008,Bug,Major,[]
58bfcf370ccb2667fe2700c0,Improvement,Trivial,[]
58bfcf3c0ccb2667fe270153,Bug,Critical,['java client']
58bfcf270ccb2667fe26fec3,Bug,Major,['java client']
58bfcf2e0ccb2667fe26ffd6,Sub-task,Major,['tests']
58bfcf320ccb2667fe270010,Bug,Critical,['tests']
58bfcf3a0ccb2667fe270116,Bug,Major,['c client']
58bfcf410ccb2667fe270230,Sub-task,Major,['server']
58bfcf470ccb2667fe2702d9,Sub-task,Blocker,['tests']
58bfcf4e0ccb2667fe2703cf,Bug,Minor,['build']
58bfcf580ccb2667fe27056d,Bug,Minor,['server']
58bfcf5f0ccb2667fe27064d,Bug,Major,['java client']
58bfcf680ccb2667fe2707a4,Bug,Blocker,['quorum']
58bfcf700ccb2667fe270921,Bug,Blocker,['quorum']
58bfcf7b0ccb2667fe270ac9,Improvement,Major,['contrib']
58bfcf820ccb2667fe270bc3,Bug,Minor,['tests']
58bfcf8b0ccb2667fe270ce4,Bug,Minor,['documentation']
58bfcf930ccb2667fe270db2,Bug,Critical,['server']
58bfcf9b0ccb2667fe270eea,Bug,Major,[]
58bfcfa50ccb2667fe270fc8,Bug,Minor,['tests']
58bfcfaa0ccb2667fe271069,Sub-task,Major,['tests']
58bfcfb20ccb2667fe271152,Bug,Minor,[]
58bfcfbc0ccb2667fe271245,Improvement,Major,['java client']
58bfcfc20ccb2667fe2712f9,Bug,Major,['server']
58bfcfdd0ccb2667fe271420,Improvement,Minor,['server']
58bfd0020ccb2667fe271594,Improvement,Minor,['documentation']
58bfd01d0ccb2667fe27185c,Improvement,Major,[]
58bfd0270ccb2667fe27194e,Improvement,Major,['documentation']
58bfd02f0ccb2667fe271abc,Bug,Major,[]
58bfd03b0ccb2667fe271bcf,Bug,Major,['server']
58bfd0420ccb2667fe271cc5,New Feature,Major,['server']
58bfd04d0ccb2667fe271dba,Improvement,Major,['documentation']
58bfd0520ccb2667fe271e43,Improvement,Major,"['quorum', 'server']"
58bfd05b0ccb2667fe271f41,Test,Minor,['jmx']
58bfd0600ccb2667fe271fb4,Improvement,Major,[]
58bfd0660ccb2667fe272019,Improvement,Major,['server']
58bfd0700ccb2667fe27215c,Bug,Major,[]
58bfd0780ccb2667fe2721e6,Improvement,Minor,[]
58bfd07e0ccb2667fe2722a3,Test,Major,['tests']
58bfd0840ccb2667fe272354,Bug,Major,[]
58bfd08b0ccb2667fe2723a9,Bug,Minor,[]
58bfd0950ccb2667fe272528,Improvement,Major,"['quorum', 'server']"
58bfd09a0ccb2667fe272576,Improvement,Major,['server']
58bfd0a00ccb2667fe2725c2,Improvement,Major,['build']
58bfd0a60ccb2667fe27262f,Bug,Major,['server']
58bfd0ac0ccb2667fe2726c0,Improvement,Major,['server']
58bfd0b60ccb2667fe2727f7,Improvement,Minor,['scripts']
58bfd0bc0ccb2667fe27287a,Bug,Major,['build']
58bfd0d00ccb2667fe272ab2,Bug,Major,[]
58bfd0d70ccb2667fe272b6c,Bug,Major,[]
58bfd0dc0ccb2667fe272bd1,Bug,Minor,[]
58bfd0e20ccb2667fe272c4e,Bug,Major,['quorum']
58bfd0e60ccb2667fe272ca5,Sub-task,Major,['c client']
58bfd0ef0ccb2667fe272dc9,New Feature,Major,"['c client', 'java client', 'server']"
58bfd0f40ccb2667fe272e6c,Bug,Minor,['quorum']
58bfd0fb0ccb2667fe272ef1,Bug,Major,['tests']
58bfd1060ccb2667fe272fea,Improvement,Major,['build']
58bfd10a0ccb2667fe273051,Bug,Minor,"['java client', 'c client', 'server']"
58bfd1110ccb2667fe2730f4,Bug,Major,['server']
58bfd1170ccb2667fe273176,Bug,Major,[]
58bfd12c0ccb2667fe273273,Bug,Major,['server']
58bfd1340ccb2667fe273326,Bug,Major,['java client']
58bfd13b0ccb2667fe2733f8,Bug,Critical,['quorum']
58bfd1420ccb2667fe273468,Bug,Minor,['java client']
58bfd1480ccb2667fe2734e6,Sub-task,Major,[]
58bfd14d0ccb2667fe273599,Improvement,Minor,['documentation']
58bfd1530ccb2667fe2735ef,New Feature,Major,"['java client', 'server']"
58bfd1590ccb2667fe27361a,Bug,Blocker,[]
58bfd1610ccb2667fe2736a9,Bug,Major,['documentation']
58bfd1690ccb2667fe273738,Bug,Major,[]
58bfd16f0ccb2667fe2737d7,Bug,Blocker,[]
58bfd1770ccb2667fe27385a,Bug,Critical,['leaderElection']
58bfd17e0ccb2667fe273968,Bug,Minor,['scripts']
58bfd1870ccb2667fe273a25,Bug,Major,['recipes']
58bfd18e0ccb2667fe273ab2,Improvement,Minor,[]
58bfd1960ccb2667fe273b20,Improvement,Minor,['scripts']
58bfd19d0ccb2667fe273b6e,Bug,Minor,[]
58bfd1a30ccb2667fe273bc6,Bug,Trivial,['scripts']
58bfd1aa0ccb2667fe273c3b,Bug,Major,['c client']
58bfd1b00ccb2667fe273cd2,Bug,Minor,['documentation']
58bfd1b40ccb2667fe273cec,Bug,Major,['quorum']
58bfd1ba0ccb2667fe273d9f,Bug,Major,['c client']
58bfd1c00ccb2667fe273dff,Task,Blocker,[]
58bfd1c40ccb2667fe273e2a,Bug,Major,['c client']
58bfd1c80ccb2667fe273e58,Improvement,Critical,['java client']
58bfd1d80ccb2667fe273f79,Bug,Minor,['java client']
58bfd1e40ccb2667fe274115,Improvement,Minor,['build']
58bfd1e90ccb2667fe2741a2,Bug,Major,['quorum']
58bfd1ee0ccb2667fe2741e2,Sub-task,Major,['quorum']
58bfd1f50ccb2667fe2742aa,Bug,Major,['tests']
58bfd1fd0ccb2667fe2743b9,Bug,Major,['c client']
58bfd22b0ccb2667fe274947,Bug,Critical,['server']
58bfd24d0ccb2667fe274d0a,Bug,Major,['jute']
58bfd2540ccb2667fe274e22,Bug,Major,[]
58bfd25b0ccb2667fe274ea4,Bug,Critical,['c client']
58bfd2700ccb2667fe274eec,Bug,Critical,"['quorum', 'server']"
58bfd2750ccb2667fe274f47,Improvement,Critical,['build']
58bfd27b0ccb2667fe274fd4,Bug,Major,['quorum']
58bfd2820ccb2667fe2750eb,Bug,Blocker,['quorum']
58bfd28d0ccb2667fe2752d4,Bug,Blocker,['java client']
58bfd29b0ccb2667fe27543f,Improvement,Trivial,['documentation']
58bfd2a50ccb2667fe275593,Bug,Blocker,['server']
58bfd2af0ccb2667fe275743,Bug,Major,['documentation']
58bfd2ba0ccb2667fe2758ca,Improvement,Minor,['contrib']
